Target,Source
150431,1496
609014,1496
609014,1496
290050,1496
63672,1496
2376,1496
133993,1496
12861,1496
289480,1496
381244,1496
82835,1496
567465,1496
289480,1496
82835,1496
279219,1496
292494,1496
236591,1496
289480,1496
1892441,1496
622881,1496
1892257,1496
1392310,1496
557136,1496
557136,1496
91310,1496
1519900,1496
622881,1496
2256963,1496
63672,1496
575307,1496
50770,1496
241822,1496
1344501,1496
1344501,1496
1344501,1496
170381,1496
16175,1496
306178,1496
1672639,1496
1952824,1496
2244493,1496
622881,1496
2452923,1496
2452923,1496
1215005,1496
2417937,1496
231103,1496
575307,1496
2594732,1496
804090,1496
2292203,1496
2292203,1496
2292203,1496
1952824,1496
57658,1496
191693,1496
191693,1496
1952824,1496
1952824,1496
2292203,1496
2292203,1496
2759800,1496
1587622,1496
1089921,1496
1403682,1496
2292203,1496
2292203,1496
1133704,1496
804090,1496
178811,1496
1952824,1496
2292203,1496
1725149,1496
2292203,1496
1218219,1496
2292203,1496
289480,1496
289480,1496
1519900,1496
124631,1496
3131613,1496
3131613,1496
3131613,1496
3131613,1496
1982875,1496
327589,1496
1594285,1496
289480,1496
3100271,1496
3100271,1496
743015,1496
804090,1496
3229924,1496
1952824,1496
1554195,1496
1519900,1496
2792051,1496
2792051,1496
2921982,1496
2921982,1496
3229924,1496
7402,1496
1261736,1496
1519900,1496
1554195,1496
1601135,1496
1519900,1496
804090,1496
2616280,1496
2616280,1496
140345,1496
3396885,1496
3396885,1496
1519900,1496
108244,1496
3603080,1496
1519900,1496
21968,1496
140345,1496
374195,1496
3171782,1496
128887,1496
3086769,1496
327589,1496
97893,1496
331742,1496
140345,1496
21968,1496
140345,1496
2656885,1496
485402,1496
64286,1496
261330,1496
261330,1496
2652892,1496
2198658,1496
485402,1496
170381,1496
133993,1496
3998968,1496
879350,1496
2292203,1496
208472,1496
2844817,1496
572682,1496
804090,1496
804090,1496
485402,1496
3001268,1496
600837,1496
916327,1496
745610,1496
745610,1496
1725149,1496
248150,1496
21968,1496
4293958,1496
916327,1496
916327,1496
64286,1496
4323663,1496
82612,1496
4323663,1496
82612,1496
64286,1496
3443484,1496
4374215,1496
270413,1496
437689,1496
140345,1496
212624,1496
1679688,1496
3443484,1496
2024167,1496
96897,1496
140345,1496
140345,1496
140345,1496
140345,1496
140345,1496
916327,1496
4424264,1496
916327,1496
916327,1496
916327,1496
439368,1496
916327,1496
391666,1496
140345,1496
4212455,1496
4424264,1496
82432,1496
140345,1496
97951,1496
2742610,1496
1392310,1496
804090,1496
4984067,1496
2742610,1496
140345,1496
804090,1496
804090,1496
140345,1496
3210759,1496
3210759,1496
2908468,1496
2267145,1496
128863,1496
4020364,1496
7580,1496
5036968,1496
128863,1496
128863,1496
128863,1496
797399,1496
2520889,1496
1467795,1496
804090,1496
804090,1496
1257855,1496
153060,1496
1035304,1496
4207917,1496
4207917,1496
128863,1496
75230,1496
5054731,1496
5116556,1496
3111412,1496
133993,1496
1554195,1496
2716446,1496
4984067,1496
4393437,1496
211760,1496
269540,1496
82349,1496
1554195,1496
82835,1496
2520889,1496
5174839,1496
2742610,1496
5174839,1496
2742610,1496
2742610,1496
2742610,1496
5205022,1496
2742610,1496
2742610,1496
4984067,1496
4242625,1496
128863,1496
4242625,1496
128863,1496
634260,1496
1554195,1496
2742610,1496
2742610,1496
2742610,1496
3723954,1496
433328,1496
1554195,1496
1698025,1496
2045949,1496
5164550,1496
301395,1496
140345,1496
292494,1496
2045949,1496
2045949,1496
54809,1496
4207917,1496
54381,1496
21968,1496
2373272,1496
804090,1496
2373272,1496
4207917,1496
2742610,1496
5567813,1496
4207917,1496
804090,1496
2045949,1496
4207917,1496
804090,1496
3723954,1496
21968,1496
3723954,1496
374195,1496
804090,1496
54381,1496
4207917,1496
2742610,1496
2742610,1496
5679624,1496
97951,1496
5570421,1496
5570421,1496
5570421,1496
2742610,1496
4961450,1496
1185156,1496
5362986,1496
5934679,1496
75599,1496
4559949,1496
1185156,1496
793714,1496
485402,1496
3271817,1496
3315180,1496
1185156,1496
1997233,1496
4320909,1496
4207917,1496
4207917,1496
6087607,1496
6013586,1496
461764,1496
2742610,1496
59,1497
372,1497
2606,1497
2376,1497
1743,1497
135,1497
3113,1497
3559,1497
2240,1497
3113,1497
899,1497
7279,1497
7279,1497
7495,1497
15434,1497
62,1497
62,1497
62,1497
20591,1497
18508,1497
8,1497
8289,1497
8780,1497
15789,1497
32317,1497
32317,1497
32317,1497
33417,1497
3628,1497
31281,1497
31281,1497
15756,1497
25261,1497
62,1497
8316,1497
6273,1497
62,1497
7279,1497
46083,1497
1219,1497
57806,1497
6273,1497
28622,1497
7580,1497
8201,1497
23743,1497
23743,1497
23743,1497
23743,1497
23743,1497
23743,1497
54618,1497
56593,1497
82928,1497
67647,1497
67647,1497
8201,1497
86347,1497
86347,1497
84727,1497
8926,1497
24816,1497
53520,1497
94506,1497
25261,1497
63672,1497
62,1497
31175,1497
23743,1497
23743,1497
23743,1497
81432,1497
10857,1497
125787,1497
103495,1497
23743,1497
110304,1497
21968,1497
21968,1497
28438,1497
31175,1497
109479,1497
1591,1497
28438,1497
138823,1497
132820,1497
198291,1497
7580,1497
116385,1497
62,1497
12965,1497
58947,1497
184109,1497
228773,1497
51317,1497
234431,1497
266113,1497
8257,1497
28830,1497
128887,1497
116385,1497
128887,1497
256366,1497
7580,1497
63672,1497
7580,1497
128887,1497
293772,1497
293772,1497
196446,1497
347495,1497
86762,1497
86762,1497
90192,1497
373124,1497
373124,1497
132441,1497
251228,1497
28438,1497
119964,1497
17161,1497
12360,1497
12360,1497
12360,1497
12360,1497
123025,1497
266113,1497
128887,1497
347906,1497
16175,1497
16175,1497
99359,1497
12360,1497
367880,1497
411872,1497
271058,1497
310363,1497
310363,1497
310363,1497
82835,1497
128887,1497
397664,1497
411872,1497
367880,1497
82835,1497
28438,1497
99359,1497
99359,1497
99359,1497
424620,1497
385115,1497
99359,1497
424620,1497
28438,1497
229683,1497
28438,1497
28438,1497
411872,1497
28438,1497
435795,1497
195820,1497
467651,1497
424620,1497
424620,1497
411872,1497
196723,1497
232548,1497
232548,1497
707033,1497
8780,1497
484830,1497
8780,1497
743015,1497
484830,1497
266591,1497
69412,1497
327592,1497
760981,1497
73292,1497
301479,1497
40487,1497
7320,1497
909535,1497
84942,1497
855569,1497
941082,1497
941082,1497
30528,1497
30528,1497
310363,1497
909535,1497
754622,1497
754622,1497
54324,1497
26606,1497
189417,1497
271058,1497
271058,1497
1089709,1497
754622,1497
341052,1497
754622,1497
337875,1497
103151,1497
101696,1497
433328,1497
128863,1497
128863,1497
373465,1497
414388,1497
206678,1497
83978,1497
1210378,1497
82835,1497
567263,1497
1337313,1497
1210378,1497
916327,1497
1342884,1497
289480,1497
289480,1497
128863,1497
424620,1497
1022601,1497
6284,1497
28438,1497
1275682,1497
417011,1497
424620,1497
289480,1497
1486187,1497
289480,1497
1543850,1497
1543850,1497
916327,1497
1543850,1497
804090,1497
1484700,1497
289480,1497
433328,1497
82835,1497
1260261,1497
804090,1497
1161488,1497
289480,1497
550169,1497
804090,1497
346069,1497
719619,1497
289480,1497
289480,1497
1519900,1497
1519900,1497
1519900,1497
271058,1497
271058,1497
515208,1497
515208,1497
1475543,1497
1413765,1497
1413765,1497
289480,1497
1827097,1497
1587622,1497
1129592,1497
289480,1497
1129592,1497
289480,1497
1129592,1497
289480,1497
35278,1497
185410,1497
289480,1497
399516,1497
701268,1497
82055,1497
1353037,1497
1353037,1497
1353037,1497
2025903,1497
82055,1497
289480,1497
995539,1497
804090,1497
289480,1497
1486187,1497
1353037,1497
1587622,1497
1693426,1497
301395,1497
147410,1497
1280896,1497
2036967,1497
609014,1497
609014,1497
609014,1497
82835,1497
133993,1497
82835,1497
575307,1497
128887,1497
289480,1497
2036967,1497
1239045,1497
249542,1497
1272505,1497
289480,1497
213418,1497
292593,1497
279219,1497
1958245,1497
1892441,1497
1892441,1497
82055,1497
804090,1497
1392310,1497
804090,1497
1353037,1497
557136,1497
1522636,1497
1691527,1497
2105850,1497
1522636,1497
1522636,1497
138667,1497
2248790,1497
293907,1497
241337,1497
804090,1497
1554195,1497
1952824,1497
804090,1497
872160,1497
1353037,1497
2292203,1497
1952824,1497
2417937,1497
804090,1497
804090,1497
2124930,1497
1574574,1497
1971162,1497
2292203,1497
575307,1497
2292203,1497
191693,1497
804090,1497
1089921,1497
1982875,1497
2292203,1497
2292203,1497
2800975,1497
1353037,1497
2292203,1497
2292203,1497
1133704,1497
203952,1497
804090,1497
2879250,1497
804090,1497
2879250,1497
2879250,1497
884053,1497
1815533,1497
2292203,1497
276745,1497
2923061,1497
2292203,1497
2506557,1497
2506557,1497
1725149,1497
804090,1497
2853032,1497
28438,1497
136748,1497
2292203,1497
2037821,1497
279219,1497
289480,1497
97078,1497
1747589,1497
327589,1497
804090,1497
3127918,1497
1291401,1497
370587,1497
1519900,1497
1519900,1497
1519900,1497
1519900,1497
804090,1497
804090,1497
804090,1497
743015,1497
97951,1497
1554195,1497
1334519,1497
1554195,1497
57658,1497
75599,1497
75599,1497
374195,1497
1601135,1497
1519900,1497
3169629,1497
3430963,1497
1952824,1497
3242644,1497
807217,1497
42168,1497
3278879,1497
435795,1497
723631,1497
298668,1497
350890,1497
64286,1497
804090,1497
2992284,1497
731091,1497
764407,1497
916327,1497
435795,1497
3171782,1497
2691976,1497
2691976,1497
804090,1497
64286,1497
3675285,1497
3171782,1497
166784,1497
21968,1497
94080,1497
350890,1497
2742610,1497
435795,1497
2292203,1497
2742610,1497
483071,1497
2003294,1497
920945,1497
3622452,1497
2292203,1497
2793642,1497
2844817,1497
2506557,1497
2292203,1497
3855933,1497
3855933,1497
3855933,1497
3469966,1497
742404,1497
4143042,1497
4081983,1497
4143042,1497
35947,1497
2198658,1497
2853032,1497
2853032,1497
2295722,1497
1834036,1497
659248,1497
4140018,1497
337225,1497
804090,1497
804090,1497
64286,1497
1725149,1497
191149,1497
2654847,1497
916327,1497
1574243,1497
350890,1497
3443484,1497
21968,1497
3443484,1497
47558,1497
4326291,1497
212624,1497
21968,1497
567897,1497
43099,1497
3443484,1497
4504370,1497
236830,1497
3855933,1497
3855933,1497
753568,1497
50575,1497
3477151,1497
3855933,1497
3855933,1497
2723916,1497
4603252,1497
140345,1497
4614454,1497
1982875,1497
3443484,1497
3806624,1497
1982875,1497
916327,1497
2057941,1497
3443484,1497
1574243,1497
150564,1497
4723733,1497
4424264,1497
3332050,1497
553121,1497
3806624,1497
4424264,1497
4789305,1497
4788692,1497
4788692,1497
4788692,1497
4788692,1497
4788692,1497
1283289,1497
4479264,1497
4479264,1497
4479264,1497
3443484,1497
1191701,1497
916327,1497
4430968,1497
796824,1497
3806624,1497
756412,1497
2742610,1497
4984067,1497
1047180,1497
271376,1497
271376,1497
30528,1497
2908468,1497
5020760,1497
5020760,1497
1484105,1497
804090,1497
804090,1497
804090,1497
128863,1497
1534264,1497
128863,1497
212435,1497
1467795,1497
128863,1497
128863,1497
3394679,1497
3394679,1497
128863,1497
128863,1497
75230,1497
1519900,1497
1519900,1497
5088811,1497
1554195,1497
396242,1497
395740,1497
142887,1497
85952,1497
1555102,1497
2044147,1497
680180,1497
680180,1497
680180,1497
128863,1497
1554195,1497
2742610,1497
271376,1497
4414625,1497
4414625,1497
804090,1497
4984067,1497
2742610,1497
2742610,1497
2742610,1497
1554195,1497
804090,1497
2742610,1497
4460024,1497
1554195,1497
2338060,1497
2947968,1497
21968,1497
4434631,1497
4460024,1497
2742610,1497
804090,1497
804090,1497
205121,1497
2629958,1497
128863,1497
3723954,1497
128863,1497
804090,1497
5690453,1497
21968,1497
3006002,1497
1879647,1497
2742610,1497
2742610,1497
3813685,1497
2742610,1497
5777844,1497
3138853,1497
5777844,1497
3138853,1497
5762650,1497
4393437,1497
2742610,1497
5679624,1497
5777844,1497
2742610,1497
2742610,1497
2742610,1497
2742610,1497
2742610,1497
350890,1497
1634654,1497
5769864,1497
2742610,1497
241822,1497
1068452,1497
435795,1497
3277186,1497
4559949,1497
5617557,1497
804090,1497
21968,1497
6013586,1497
452631,1497
2018735,1497
2018735,1497
50575,1497
754619,1497
2160629,1497
3332050,1497
350890,1497
461764,1497
461764,1497
59,1498
4,1498
2376,1498
1743,1498
135,1498
6,1498
3371,1498
2178,1498
3559,1498
4145,1498
3113,1498
8190,1498
10051,1498
899,1498
7279,1498
7495,1498
5094,1498
3113,1498
15434,1498
62,1498
3628,1498
62,1498
12489,1498
19968,1498
108,1498
108,1498
12316,1498
18485,1498
7580,1498
13008,1498
10109,1498
33417,1498
25261,1498
62,1498
23743,1498
20978,1498
20978,1498
23743,1498
23743,1498
37404,1498
54097,1498
44062,1498
44062,1498
44062,1498
57806,1498
6273,1498
23743,1498
31175,1498
54618,1498
82928,1498
67647,1498
45783,1498
33103,1498
75749,1498
75749,1498
1219,1498
82928,1498
63672,1498
94506,1498
30225,1498
25261,1498
23743,1498
23743,1498
33103,1498
23743,1498
81822,1498
62,1498
90394,1498
10857,1498
62,1498
61329,1498
61329,1498
132820,1498
57891,1498
198291,1498
116385,1498
44020,1498
155800,1498
135639,1498
63672,1498
62,1498
128887,1498
8780,1498
228773,1498
106937,1498
279219,1498
222192,1498
260636,1498
198194,1498
28830,1498
106063,1498
30074,1498
116385,1498
116385,1498
42385,1498
97711,1498
273788,1498
128887,1498
256366,1498
371457,1498
7580,1498
324625,1498
324625,1498
12360,1498
65544,1498
333654,1498
282767,1498
128887,1498
23743,1498
128887,1498
367880,1498
310363,1498
112889,1498
411872,1498
271058,1498
82835,1498
128887,1498
82835,1498
128887,1498
411872,1498
97276,1498
135639,1498
367880,1498
195374,1498
385115,1498
385115,1498
321824,1498
82835,1498
226831,1498
424620,1498
424620,1498
424620,1498
424620,1498
424620,1498
201228,1498
58947,1498
553296,1498
424620,1498
424620,1498
486612,1498
135639,1498
135639,1498
161735,1498
2376,1498
2376,1498
393205,1498
203415,1498
124324,1498
467651,1498
281277,1498
8780,1498
681956,1498
365840,1498
33032,1498
698582,1498
602197,1498
411872,1498
669124,1498
196723,1498
549438,1498
549438,1498
273788,1498
8780,1498
8780,1498
8780,1498
241337,1498
484830,1498
8780,1498
150431,1498
743015,1498
484830,1498
676562,1498
57658,1498
261330,1498
864741,1498
373465,1498
19556,1498
40487,1498
7320,1498
28815,1498
28815,1498
6284,1498
212671,1498
6284,1498
6284,1498
6284,1498
6284,1498
6284,1498
6284,1498
799621,1498
754622,1498
754622,1498
57658,1498
241337,1498
7457,1498
406178,1498
406178,1498
271058,1498
271058,1498
899034,1498
848299,1498
981025,1498
1122916,1498
754622,1498
754622,1498
373465,1498
385115,1498
63672,1498
63672,1498
82835,1498
916327,1498
916327,1498
289480,1498
289480,1498
417011,1498
424620,1498
1079367,1498
1487396,1498
1156304,1498
1498081,1498
289480,1498
1498081,1498
289480,1498
124098,1498
433328,1498
82835,1498
1161488,1498
337871,1498
1399437,1498
1519900,1498
337871,1498
319061,1498
289480,1498
289480,1498
271058,1498
271058,1498
515208,1498
348483,1498
348483,1498
289480,1498
289480,1498
337871,1498
1129592,1498
103151,1498
1902655,1498
1902655,1498
236591,1498
903750,1498
1129592,1498
523543,1498
35278,1498
16175,1498
289480,1498
1467795,1498
289480,1498
1583318,1498
1583318,1498
1583318,1498
1189662,1498
780337,1498
665265,1498
82835,1498
82835,1498
128887,1498
231103,1498
231103,1498
1587350,1498
289480,1498
609014,1498
609014,1498
609014,1498
289480,1498
289480,1498
289480,1498
754622,1498
442846,1498
279219,1498
289480,1498
1587622,1498
929086,1498
1892441,1498
665265,1498
289480,1498
1025720,1498
1392310,1498
337871,1498
2153130,1498
337871,1498
337871,1498
575307,1498
2292203,1498
2292203,1498
54324,1498
1952824,1498
1272505,1498
2292203,1498
2417937,1498
2206974,1498
44087,1498
2124930,1498
2292203,1498
2292203,1498
575307,1498
145855,1498
1353037,1498
1952824,1498
2292203,1498
57658,1498
1574574,1498
603177,1498
261330,1498
1089921,1498
1353037,1498
1353037,1498
1133704,1498
1952824,1498
2506557,1498
337871,1498
754622,1498
1725149,1498
258918,1498
258918,1498
1732934,1498
57658,1498
82432,1498
487310,1498
2292203,1498
2479333,1498
2976637,1498
1519900,1498
470375,1498
3098297,1498
289480,1498
494035,1498
327589,1498
2800682,1498
1519900,1498
1519900,1498
50001,1498
743015,1498
754622,1498
1519900,1498
1519900,1498
1554195,1498
1519900,1498
506179,1498
3260368,1498
754622,1498
515208,1498
1554195,1498
863017,1498
2339260,1498
487310,1498
337871,1498
3342500,1498
337871,1498
196446,1498
3171782,1498
2691976,1498
3681485,1498
337871,1498
3171782,1498
487310,1498
141597,1498
2656885,1498
2656885,1498
487310,1498
487310,1498
487310,1498
3251975,1498
2656885,1498
2656885,1498
920945,1498
920945,1498
487310,1498
487310,1498
487310,1498
487310,1498
487310,1498
1273867,1498
337871,1498
337871,1498
3998887,1498
506179,1498
337871,1498
2844817,1498
82432,1498
337871,1498
337871,1498
916327,1498
916327,1498
2506557,1498
2506557,1498
21968,1498
191149,1498
487310,1498
1725149,1498
4043496,1498
406943,1498
4043496,1498
2198658,1498
4043496,1498
4043496,1498
863017,1498
191149,1498
487310,1498
64286,1498
487310,1498
916327,1498
1466781,1498
1519900,1498
21968,1498
4358540,1498
64286,1498
64286,1498
487310,1498
21968,1498
1296896,1498
1296896,1498
916327,1498
212624,1498
487310,1498
4192954,1498
487310,1498
82432,1498
4389108,1498
4598843,1498
4598843,1498
487310,1498
487310,1498
487310,1498
487310,1498
12316,1498
487310,1498
97951,1498
4649585,1498
4649585,1498
2716074,1498
142035,1498
4649585,1498
1879566,1498
1554195,1498
487310,1498
4703089,1498
1879566,1498
676502,1498
4424264,1498
4745770,1498
4745770,1498
4745770,1498
57658,1498
4745818,1498
916327,1498
1297205,1498
487310,1498
916327,1498
4424264,1498
487310,1498
4826139,1498
4825984,1498
487310,1498
487310,1498
487310,1498
4393437,1498
1392310,1498
4683308,1498
470524,1498
3443484,1498
71798,1498
3443484,1498
487310,1498
337871,1498
2908468,1498
1152308,1498
487310,1498
271376,1498
1435445,1498
128863,1498
128863,1498
487310,1498
337871,1498
2742610,1498
337871,1498
171365,1498
1467795,1498
25667,1498
1515225,1498
2456153,1498
2456153,1498
1554195,1498
3553206,1498
352579,1498
337871,1498
487310,1498
487310,1498
128863,1498
128863,1498
680180,1498
2538328,1498
487310,1498
5136623,1498
465005,1498
639685,1498
639685,1498
487310,1498
1554195,1498
2742610,1498
2742610,1498
487310,1498
926701,1498
487310,1498
5190491,1498
2742610,1498
487310,1498
4984067,1498
2742610,1498
159620,1498
487310,1498
1554195,1498
2742610,1498
2742610,1498
2742610,1498
2742610,1498
1554195,1498
487310,1498
929086,1498
487310,1498
487310,1498
487310,1498
3095195,1498
487310,1498
487310,1498
3778104,1498
4414625,1498
2742610,1498
2742610,1498
128863,1498
3678145,1498
3723954,1498
4005189,1498
1296896,1498
487310,1498
97951,1498
337871,1498
1698025,1498
4982732,1498
5573259,1498
2742610,1498
5573259,1498
603177,1498
4393437,1498
4984067,1498
487310,1498
3723954,1498
487310,1498
553296,1498
2742610,1498
2742610,1498
487310,1498
87950,1498
5679624,1498
4501968,1498
2742610,1498
487310,1498
487310,1498
162210,1498
2742610,1498
2742610,1498
3352773,1498
487310,1498
2742610,1498
5676807,1498
4414625,1498
487310,1498
2742610,1498
487310,1498
487310,1498
4928500,1498
4559949,1498
608951,1498
487310,1498
487310,1498
21968,1498
2160629,1498
6013586,1498
4967896,1498
487310,1498
97951,1498
205121,1498
476500,1498
6079212,1498
2877947,1498
487310,1498
6063776,1498
6063776,1498
461764,1498
461764,1498
59,1499
2606,1499
2376,1499
1743,1499
1743,1499
300,1499
3671,1499
3559,1499
2178,1499
4369,1499
4369,1499
3628,1499
3376,1499
899,1499
11025,1499
7279,1499
9697,1499
12965,1499
7495,1499
5190,1499
12429,1499
62,1499
3113,1499
14002,1499
33417,1499
1591,1499
25261,1499
62,1499
49293,1499
22571,1499
37284,1499
57806,1499
6273,1499
35963,1499
23743,1499
54618,1499
6273,1499
8201,1499
82928,1499
67647,1499
67647,1499
67647,1499
75749,1499
51336,1499
56058,1499
8833,1499
73738,1499
24816,1499
101183,1499
94506,1499
74131,1499
74131,1499
25261,1499
23320,1499
23320,1499
23320,1499
85990,1499
46651,1499
135639,1499
135639,1499
135639,1499
135639,1499
135639,1499
46651,1499
10857,1499
23743,1499
152983,1499
8289,1499
110304,1499
132820,1499
165491,1499
198291,1499
116385,1499
210622,1499
210622,1499
155800,1499
155800,1499
39930,1499
207202,1499
167327,1499
8780,1499
128887,1499
112889,1499
228773,1499
212331,1499
28438,1499
267198,1499
273237,1499
291509,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
210622,1499
81872,1499
207202,1499
116385,1499
207202,1499
207202,1499
298267,1499
256366,1499
290472,1499
7580,1499
324625,1499
324625,1499
12360,1499
23743,1499
31797,1499
347495,1499
128887,1499
107930,1499
128887,1499
128887,1499
346661,1499
63672,1499
69412,1499
23743,1499
310363,1499
210622,1499
57773,1499
135639,1499
12360,1499
367880,1499
9680,1499
411872,1499
271058,1499
82835,1499
128887,1499
411872,1499
367880,1499
244246,1499
200464,1499
82835,1499
69412,1499
21737,1499
370173,1499
370173,1499
335811,1499
135639,1499
424620,1499
564742,1499
564742,1499
69412,1499
234192,1499
564742,1499
192574,1499
192574,1499
370173,1499
318192,1499
69412,1499
467651,1499
484830,1499
374920,1499
2376,1499
8780,1499
96890,1499
96890,1499
57658,1499
12965,1499
424620,1499
292494,1499
196723,1499
629498,1499
476500,1499
411872,1499
219529,1499
484830,1499
185410,1499
150431,1499
150431,1499
145927,1499
8780,1499
531961,1499
743015,1499
484830,1499
188547,1499
8780,1499
680693,1499
57658,1499
57658,1499
69412,1499
40487,1499
7320,1499
69412,1499
70441,1499
70441,1499
271058,1499
271058,1499
69412,1499
220229,1499
404042,1499
373465,1499
721589,1499
1073336,1499
899034,1499
8029,1499
764407,1499
1135691,1499
63672,1499
12965,1499
373465,1499
723736,1499
1210052,1499
1238795,1499
1238795,1499
102856,1499
531961,1499
195374,1499
82835,1499
69412,1499
754622,1499
276745,1499
69412,1499
276333,1499
69412,1499
69412,1499
271792,1499
1486294,1499
30528,1499
1262171,1499
433328,1499
82835,1499
242128,1499
1161488,1499
1646405,1499
69412,1499
69412,1499
69412,1499
466816,1499
466816,1499
442376,1499
570143,1499
570143,1499
289480,1499
271058,1499
289480,1499
1129592,1499
1902655,1499
1902655,1499
1129592,1499
1914456,1499
1920795,1499
1920795,1499
1285660,1499
1285660,1499
1944656,1499
1025532,1499
1944656,1499
1810124,1499
69412,1499
289480,1499
35278,1499
289480,1499
289480,1499
1467795,1499
1129592,1499
514304,1499
69412,1499
289480,1499
57658,1499
82835,1499
82835,1499
128887,1499
289480,1499
404042,1499
1432376,1499
2020849,1499
754622,1499
442846,1499
1555102,1499
1065120,1499
609014,1499
609014,1499
636281,1499
754622,1499
289480,1499
858543,1499
133993,1499
133993,1499
231103,1499
348432,1499
348432,1499
289480,1499
233878,1499
289480,1499
289480,1499
289480,1499
1343270,1499
69412,1499
1892441,1499
94147,1499
69412,1499
2128898,1499
2128898,1499
34467,1499
424620,1499
1392310,1499
1656364,1499
1392310,1499
557136,1499
319061,1499
91310,1499
1574574,1499
69412,1499
1129592,1499
69412,1499
2176132,1499
2176132,1499
91310,1499
2128547,1499
1219,1499
487934,1499
487934,1499
337871,1499
2198658,1499
575307,1499
210372,1499
1952824,1499
2292203,1499
1952824,1499
1266829,1499
1952824,1499
69412,1499
1952824,1499
747326,1499
1952824,1499
35947,1499
306178,1499
2417937,1499
1952824,1499
128863,1499
478073,1499
1952824,1499
337871,1499
2575075,1499
69412,1499
2292203,1499
1920795,1499
2292203,1499
1353037,1499
575307,1499
69412,1499
813997,1499
639685,1499
2321532,1499
69412,1499
249600,1499
249600,1499
2753134,1499
2753572,1499
337871,1499
2292203,1499
1089921,1499
175624,1499
754622,1499
2661757,1499
1952824,1499
203952,1499
1677378,1499
69412,1499
1133704,1499
12740,1499
1952824,1499
754622,1499
2915950,1499
2915950,1499
2915950,1499
337871,1499
69412,1499
754622,1499
69412,1499
1725149,1499
2292203,1499
754622,1499
2292203,1499
3055942,1499
3055942,1499
337871,1499
1574574,1499
69412,1499
1763779,1499
1519900,1499
327589,1499
3144297,1499
764407,1499
301395,1499
1519900,1499
1519900,1499
212435,1499
370587,1499
743015,1499
2321532,1499
69412,1499
754622,1499
1554195,1499
69412,1499
757263,1499
1554195,1499
1396480,1499
69412,1499
2600276,1499
2600276,1499
754622,1499
337871,1499
754622,1499
337871,1499
1860416,1499
1860416,1499
94147,1499
754622,1499
1387126,1499
2321532,1499
69412,1499
337871,1499
3538469,1499
3538469,1499
538346,1499
64286,1499
2656885,1499
69412,1499
64286,1499
2321532,1499
3171782,1499
2691976,1499
3690495,1499
337871,1499
3171782,1499
2202637,1499
754622,1499
2202637,1499
754622,1499
2202637,1499
2202637,1499
754622,1499
3758658,1499
754622,1499
3758658,1499
754622,1499
3130125,1499
3130125,1499
337871,1499
3557631,1499
1089298,1499
3006890,1499
64286,1499
1816687,1499
64286,1499
3295109,1499
1000821,1499
920945,1499
920945,1499
296765,1499
2292203,1499
1257855,1499
69412,1499
750223,1499
750223,1499
2844817,1499
603177,1499
2321532,1499
2321532,1499
2321532,1499
792477,1499
337871,1499
1428257,1499
1601135,1499
1601135,1499
2156155,1499
4100836,1499
4100836,1499
1601135,1499
69412,1499
2045949,1499
2321532,1499
4125827,1499
337871,1499
4054173,1499
600837,1499
82637,1499
82637,1499
21968,1499
4243130,1499
4243130,1499
69412,1499
1725149,1499
337871,1499
64286,1499
916327,1499
916327,1499
916327,1499
64286,1499
64286,1499
64286,1499
2187147,1499
916327,1499
2321532,1499
916327,1499
3358555,1499
212624,1499
3358555,1499
301395,1499
69412,1499
4494122,1499
69412,1499
3625737,1499
69412,1499
279219,1499
4536259,1499
634828,1499
3171782,1499
3443484,1499
3164708,1499
682436,1499
3164708,1499
1639680,1499
57658,1499
4424264,1499
916327,1499
869916,1499
254396,1499
792477,1499
2742610,1499
260097,1499
4424264,1499
2321532,1499
577301,1499
2742610,1499
2742610,1499
2742610,1499
2742610,1499
4183352,1499
69412,1499
4183352,1499
4183352,1499
4183352,1499
69412,1499
4183352,1499
3443484,1499
83491,1499
69412,1499
69412,1499
2198658,1499
1484105,1499
2908468,1499
4183352,1499
722227,1499
5077719,1499
128863,1499
128863,1499
1467795,1499
4183352,1499
4183352,1499
320497,1499
1554195,1499
4183352,1499
210683,1499
69412,1499
182902,1499
2059424,1499
365454,1499
69412,1499
337871,1499
162210,1499
337871,1499
337871,1499
337871,1499
4724311,1499
465005,1499
253449,1499
365454,1499
365454,1499
4183352,1499
57658,1499
1544964,1499
1483333,1499
4414625,1499
5203475,1499
2742610,1499
4984067,1499
69412,1499
4393437,1499
4183352,1499
1554195,1499
2742610,1499
1554195,1499
4183352,1499
4183352,1499
4183352,1499
4183352,1499
365454,1499
2742610,1499
5466012,1499
365454,1499
4183352,1499
3723954,1499
2742610,1499
4430968,1499
4183352,1499
128863,1499
1879647,1499
4183352,1499
2319988,1499
5686365,1499
1799532,1499
553296,1499
128863,1499
365454,1499
365454,1499
2742610,1499
365454,1499
21968,1499
2742610,1499
69412,1499
5679624,1499
69412,1499
5848749,1499
69412,1499
2742610,1499
414014,1499
69412,1499
1532110,1499
4559949,1499
4183352,1499
69412,1499
69412,1499
1262171,1499
365454,1499
69412,1499
2742610,1499
485402,1499
485402,1499
69412,1499
3278,1500
4388,1500
62,1500
3814,1500
3814,1500
5016,1500
35713,1500
82928,1500
71825,1500
